,Cover_Type
430528,1
244310,2
230753,2
237013,2
263536,5
562497,2
270367,1
153099,2
187924,1
197930,2
115873,2
229082,6
540365,2
354626,1
573637,6
347204,1
240470,2
307304,1
305953,2
412411,2
363313,3
358466,5
45702,1
55506,2
519515,1
463359,2
71142,2
566648,2
522289,1
248893,3
372792,3
133267,1
52033,2
510284,2
139423,2
158458,1
577966,3
577315,3
562397,2
28645,2
402912,3
40305,2
22949,2
71128,2
486295,1
385656,2
474920,1
325469,3
82656,1
540312,7
261899,1
96641,1
287303,2
50526,1
357180,2
237724,2
491938,1
291712,6
316556,2
252852,2
31960,2
305905,1
548520,1
564251,2
96854,2
327403,2
494825,1
488142,1
544067,1
511679,1
546158,1
565400,2
438736,2
303556,2
12098,2
576751,3
162846,2
230120,3
190880,1
378662,1
51401,1
295297,2
518489,7
445204,1
144216,1
330029,7
166505,2
438745,2
371082,3
421092,1
306745,1
281848,3
274456,3
283234,1
550100,2
486064,1
340981,1
95068,1
320756,1
483379,2
135368,2
300472,3
463902,2
361254,1
468483,1
70834,2
324867,1
231234,2
353501,5
84447,1
232252,2
231701,2
549240,2
238931,2
513270,1
82336,1
474223,1
495718,2
184841,1
535600,1
562437,2
255864,2
223105,1
114821,2
183876,1
342223,1
424855,2
194736,1
538635,1
271852,1
531432,1
382698,1
34477,2
307055,2
439453,1
571508,2
80693,2
194082,5
425467,1
574248,3
178682,1
173418,2
50298,2
41870,2
258464,3
170633,2
208334,1
420892,2
43772,2
433264,2
443532,1
346080,2
83284,2
551364,2
256451,1
387319,1
417738,1
69712,1
4466,5
383564,2
296144,2
309706,2
256582,6
312176,2
16821,2
269333,1
518221,1
11511,1
332250,2
19475,2
465487,1
188560,2
143178,2
100871,1
73762,1
502186,5
251400,1
549632,2
206320,1
5408,3
103022,2
372100,2
288378,1
90647,2
147092,2
55091,2
462813,1
143856,1
565439,2
442028,1
512721,2
513574,7
78463,2
318449,1
27788,1
286152,2
120217,2
454669,1
430751,1
140944,1
40799,2
224838,2
86415,2
6955,6
568988,2
490756,2
119365,1
88611,2
331054,2
247248,1
514689,5
309405,1
333271,1
288114,6
324450,7
516414,2
30379,2
248459,2
159108,2
64709,2
417069,1
193482,5
13904,6
307713,6
293073,3
404762,1
265223,2
228853,2
158993,1
90852,2
280691,3
534265,1
156682,2
182696,1
165023,2
55293,1
541494,1
431553,2
247560,2
510137,1
457843,1
156648,2
55389,1
241013,2
502068,2
413866,2
348311,1
354344,1
83570,1
182392,1
59741,2
403897,1
173255,1
500472,1
320700,2
322810,1
449296,2
186862,1
195561,2
103570,2
352190,1
391961,2
11971,6
133835,2
160916,1
88330,2
390280,6
292559,6
48139,2
254642,2
385724,6
185069,2
449,2
362555,2
567674,6
310316,1
307833,1
309408,1
350163,2
151699,2
9933,1
444542,1
538462,7
65121,2
228185,3
335905,1
136736,2
399361,2
244377,1
364034,2
28905,1
147201,2
242967,2
227167,6
165551,1
436446,1
384652,2
250782,5
267778,6
55580,2
395847,2
445174,2
475207,2
438700,1
564162,2
286426,6
59120,2
566450,2
432047,2
540280,1
326723,2
550066,2
104174,2
307659,6
440762,1
29162,2
297340,6
200939,1
72423,2
277016,2
79923,2
487545,1
5026,4
347404,1
220045,2
294602,3
274768,2
104591,1
287066,3
458359,2
67760,2
173024,2
456220,1
9446,7
318406,1
559557,1
33441,1
320394,1
407214,1
579444,3
273757,3
105979,2
569656,2
476929,2
504264,1
420702,2
81383,2
241808,2
139535,2
310962,1
38964,1
459019,1
564885,2
238851,1
460275,1
273161,3
36953,1
553887,2
159229,2
85367,2
393548,1
198186,1
426507,1
431278,1
266498,2
148262,1
490058,1
140130,2
245553,3
165216,1
62764,2
64033,1
406027,2
253704,3
100646,2
378901,2
22358,2
307458,2
24518,2
239796,1
119520,2
84916,2
209166,2
125704,2
21887,2
296113,1
9087,1
373331,3
337564,7
263700,3
342565,1
403649,1
381643,2
462476,2
361650,1
50525,1
211469,1
119286,2
10851,6
244487,3
414008,2
205733,2
338558,1
138067,2
108230,1
311710,2
218545,2
191500,1
329447,2
459234,1
156256,2
80455,2
20558,2
541862,2
311597,2
12010,3
333334,1
335638,2
303650,2
242284,2
472354,2
27015,2
103721,1
314861,2
204794,1
486831,2
134649,2
416092,1
447864,2
455425,1
394138,1
26344,2
383872,1
26142,1
329300,1
117204,2
232423,2
457073,7
254485,1
7106,3
96432,2
381411,7
500639,2
157056,1
216533,2
337335,5
489251,2
424843,2
531931,1
195123,1
187503,2
384004,2
123864,2
66342,2
193036,1
295880,3
334891,2
24211,2
238954,5
318470,2
575248,3
553502,2
233330,2
124405,2
366162,6
349056,1
153728,2
187813,1
65891,2
70629,2
97680,2
242981,6
243468,6
174662,1
398789,3
93627,2
45744,2
566378,6
526015,1
439484,2
190894,1
484239,2
321188,2
381002,2
389953,1
40875,1
34104,2
475581,1
488259,2
568172,2
359286,1
325505,2
58068,1
393322,2
306923,2
513155,1
193219,1
536181,2
535081,1
529742,1
21246,1
121166,2
260237,1
169195,1
429231,1
252492,3
566983,2
375701,2
3236,3
196378,1
223749,2
553277,1
445491,2
461596,7
243904,2
76589,1
245503,3
229007,2
192453,1
368114,1
491040,2
379255,1
522611,1
90978,2
315175,1
483250,2
208557,1
518729,1
491378,1
410123,1
293832,2
420491,1
363518,2
16442,1
391202,1
45994,2
431100,1
551861,2
447069,1
509310,1
292695,6
393866,1
545827,1
95281,1
130951,2
530702,1
231752,2
576772,3
445456,1
49581,2
549935,2
105175,2
578010,3
152134,2
74940,1
574013,3
411693,2
437452,2
352863,2
214610,1
31582,1
572721,3
491845,1
435383,1
153314,2
37656,2
402386,1
237148,2
274278,3
448870,2
347651,3
66795,1
123314,2
553743,2
294389,2
312923,2
266851,1
285060,2
81247,2
419467,1
110567,2
255792,1
487571,1
299403,1
575786,2
130172,2
572754,6
342132,2
365337,7
318886,2
454479,1
419251,1
299453,1
391940,1
396693,2
21653,2
427917,2
437623,1
112038,1
548530,2
185327,1
332804,2
512127,7
531739,2
372039,2
555816,2
132572,2
70156,2
317130,1
551918,2
153224,2
67912,2
505767,1
313949,1
231350,2
378145,1
128278,2
154115,2
58267,2
469868,1
181441,5
284354,1
434828,1
193287,1
19750,2
30343,2
319512,1
221376,3
559895,1
399439,2
556210,2
466609,7
264530,3
177741,2
241703,2
402271,1
209150,1
427166,2
66415,2
450283,2
142414,2
196669,1
202326,1
113588,2
359775,3
42193,2
45951,1
340921,7
338887,1
526230,1
371547,2
355667,2
488147,1
173342,1
271737,3
562459,6
223137,2
385425,1
181209,1
152209,2
251964,3
345338,1
18980,1
2794,5
123359,2
102236,2
504954,1
379963,2
201383,2
115870,2
161111,2
301016,1
152903,2
218700,1
264995,3
326990,1
482281,2
112237,2
260411,1
246205,2
553039,2
160746,1
387461,1
58918,1
501943,1
421038,1
243478,6
124498,2
59002,1
114653,2
464769,1
177418,5
373189,2
485545,7
535948,1
238825,6
492531,7
234286,1
359193,3
280200,3
468476,7
343485,1
579706,6
222829,2
53626,1
531967,1
207598,1
106115,2
563659,2
197226,1
496298,2
413388,1
436304,1
35504,2
145398,2
507455,1
433615,1
147519,2
221380,3
448896,2
535376,1
242786,1
523427,1
310928,1
321159,1
483506,2
342823,1
404103,1
147101,2
486070,2
134346,1
503530,7
189075,1
398835,3
529151,2
131909,2
397269,2
293203,3
41829,2
326256,1
64595,1
101818,2
554231,2
93306,2
412239,2
491503,1
53476,2
316102,2
280605,3
398938,1
62059,2
491539,2
144379,2
369387,2
441811,1
65144,2
107854,2
269514,2
294597,3
176178,1
526976,1
201694,1
320904,2
534878,1
482537,2
59971,2
354846,3
340720,2
480495,2
541082,2
91952,2
91903,2
442881,1
528576,1
272423,1
327888,1
384540,1
197694,2
295047,6
310000,1
121240,1
351216,3
347167,1
218389,1
60387,1
97965,2
210107,1
37441,2
495828,7
533237,1
296754,2
380176,7
442729,1
482260,2
161209,2
71281,1
8327,7
61307,2
407238,1
95208,2
325855,1
461126,7
561348,1
445429,1
207102,2
388410,1
197856,2
303190,2
249384,3
412950,2
308633,6
526428,1
62680,2
555469,2
410221,1
549614,2
561475,1
78641,2
42799,1
82232,2
74833,2
526578,1
556232,2
232106,7
549133,1
475854,1
546408,1
347081,3
467752,2
386883,2
433365,1
363702,2
385712,6
315574,1
417374,2
132467,2
135916,2
487803,1
577534,3
335360,3
556375,2
424060,2
485329,1
333680,2
58763,2
52468,2
126336,2
416713,2
41261,1
189124,1
261687,4
464608,7
12373,4
162617,2
328733,2
564623,2
61248,2
90042,1
577172,3
429317,2
529175,2
115579,2
5290,5
247310,2
37304,2
268291,7
572829,3
340680,2
52518,2
377488,7
510649,1
145775,2
41967,2
88206,2
258778,2
374649,2
384908,2
573800,6
53082,2
129175,2
11605,1
578638,3
432705,2
408897,1
369055,2
330906,2
3274,5
165717,2
152881,2
166289,1
574904,3
344367,1
250426,2
438883,1
36167,1
158381,2
489852,1
201411,1
11188,3
223162,2
224769,2
317369,2
85329,1
365031,3
361306,1
561263,2
335617,2
6891,2
293249,7
500143,2
275837,1
483454,1
524520,1
523877,1
558389,2
328688,1
58246,2
268497,2
462070,7
513732,1
171297,2
490858,2
123543,2
463500,1
221149,2
156967,2
27608,1
185315,1
246282,2
422327,2
247201,3
76711,1
61794,2
495962,1
112122,2
177411,2
154063,2
118207,2
210516,1
201567,1
88799,2
231645,1
124132,2
546692,1
556198,2
183865,5
217897,2
400582,2
16002,2
122690,2
246909,2
337118,1
349367,3
90146,2
262997,1
46720,1
296516,1
431068,2
217343,2
498372,2
201120,2
113477,2
206410,1
282777,2
41330,2
56643,2
224728,2
55431,2
567356,2
371985,2
425769,2
174980,2
186126,1
315469,2
190283,2
579035,3
204104,1
537096,1
226255,3
328900,3
369982,3
18819,2
415443,1
325347,5
436358,1
327311,2
328240,2
457825,2
41744,2
564354,1
227744,1
6592,2
551714,2
475513,7
332060,2
378655,1
57086,2
563300,2
541077,2
429150,1
571460,2
274437,3
505388,1
117157,1
555522,1
562129,2
116735,2
537600,1
385858,1
133605,2
432580,1
110474,2
48463,2
509248,2
469749,2
352740,1
308970,1
161440,1
80787,2
438858,2
223369,2
35548,2
422170,1
385235,2
160326,1
576118,3
487978,2
68796,1
495760,2
151313,1
7893,2
470708,1
555980,2
168847,2
416845,1
478763,7
364623,2
427594,1
28748,2
318915,2
373451,2
207983,1
261393,2
363974,1
401105,1
188708,1
175751,5
246111,6
488351,2
219291,1
305447,1
211464,1
564812,2
195567,2
122800,1
248960,5
477356,7
174303,2
557922,2
272807,6
2378,3
323545,1
111879,2
125221,1
472868,2
546709,1
444525,1
428402,2
330857,2
323960,5
399128,7
410991,1
382919,2
376200,1
478754,1
240188,3
245220,2
142236,1
541737,1
10397,7
578781,3
282473,3
174008,1
109974,2
242097,3
509768,2
345289,6
450572,1
27527,2
376407,6
565006,2
501075,1
99335,2
202415,2
143283,2
97623,2
220562,2
301510,1
572991,3
380415,3
134035,2
376847,1
510549,2
248551,2
549693,1
25777,2
449681,1
353938,1
55230,2
38550,1
438425,2
423242,1
70645,1
445628,2
16958,2
195849,1
158040,1
305919,1
23099,2
224979,1
541030,7
65031,2
171771,2
551270,1
372633,1
245562,3
7885,7
414474,2
46575,2
412721,1
82907,2
263805,1
40740,2
357543,2
15607,2
277543,2
579417,3
30113,2
394849,1
552259,1
369736,7
249966,3
543455,2
199603,1
11159,6
546351,1
166149,2
288933,1
561628,2
465336,1
87759,2
183932,1
135939,2
431024,1
513001,2
277804,3
390059,1
382922,2
194861,1
8478,3
280131,3
77645,2
421750,2
556692,1
469373,1
239405,2
442544,1
485680,1
154834,2
525189,1
551849,2
73015,2
149626,2
352605,2
338027,1
384148,7
418913,1
122859,1
143201,5
266648,2
552350,1
513554,1
383409,7
378107,7
569969,2
211955,2
199157,2
391683,1
81761,1
97159,2
376476,3
413499,1
515846,7
315716,2
312417,5
401237,1
61229,2
178426,1
344499,2
189954,2
383310,1
308641,6
551213,1
340007,2
212285,1
460711,1
88289,2
252072,2
42264,2
407999,1
243276,2
549694,1
285196,3
1121,1
27017,2
113403,1
174365,5
184431,2
567302,2
538512,1
200049,1
81905,2
564955,1
138348,2
83462,2
232797,2
448862,2
479846,7
252950,1
394228,1
336466,1
329913,2
237735,2
77168,1
484916,7
41279,1
349262,1
153434,2
30607,2
294854,2
83434,2
464888,2
311659,1
149601,2
568638,2
250166,5
428320,2
516093,2
140560,2
255481,3
255667,2
102163,2
27655,2
232651,2
144154,2
566828,2
522331,2
544813,1
132029,2
374689,2
167254,2
284353,1
427930,1
255676,1
401409,2
138803,2
387815,2
354455,2
285863,3
331073,3
478696,2
314112,2
436055,2
499235,1
211025,2
434553,1
318182,1
357164,2
13809,2
573827,3
6961,5
100767,2
94013,2
228882,2
523619,2
140387,2
55411,1
266640,1
278974,3
544178,7
455833,2
74113,2
395988,2
24651,2
356127,3
336016,2
580586,3
484835,2
563863,1
280721,3
211117,2
461151,7
321154,1
203993,1
563525,1
3769,4
543667,2
18053,2
523711,1
502279,1
446963,2
304331,1
361646,1
17831,2
415654,2
573253,3
25742,2
416097,1
43368,2
458859,2
133889,2
164056,1
348459,1
442306,1
376635,2
158620,2
513144,1
440113,2
7545,3
564335,1
281448,6
574738,3
75362,2
511326,2
397118,7
392094,2
422791,1
240278,1
151003,2
549376,2
44323,1
378163,7
51650,2
157592,2
277080,1
254918,3
332624,1
155703,2
411268,2
511708,1
462468,1
222770,2
218079,1
248937,1
172576,2
23596,1
220614,2
45367,2
203130,1
346526,7
29134,2
206002,2
380992,2
462713,1
299552,2
136865,5
410862,2
278062,1
72260,2
481928,2
571233,2
335795,1
179417,2
139377,1
293386,2
131326,1
129309,2
541503,7
362638,2
328064,2
209022,2
436502,2
544588,1
483613,1
538007,1
119469,1
319848,2
147912,1
148632,1
38605,1
123422,2
44542,2
626,5
25892,2
233964,6
396990,2
344427,2
71373,1
129372,2
552126,2
199090,2
271268,6
474686,2
239835,2
234403,2
189169,1
408473,2
152868,2
183446,1
21686,2
4963,3
201245,1
554572,1
146714,2
468222,2
408605,1
147671,1
480629,1
321084,2
447228,2
578198,6
334146,1
174804,1
17052,2
458936,2
61382,1
58082,1
485318,2
241570,3
454090,1
66147,1
56648,2
293398,2
458691,1
295173,1
481894,2
406258,7
193368,1
393193,1
301152,2
41167,2
323604,1
415751,1
92895,2
67181,2
305509,2
187349,1
186760,1
248907,3
501476,1
347489,2
191615,1
2313,6
483850,2
454950,7
486824,2
290987,1
91554,2
4836,4
573170,6
559640,1
85137,2
129399,2
81716,2
163594,2
217212,1
275016,3
26768,1
347004,2
306022,2
84837,2
44325,1
73797,2
409792,1
432584,1
509718,1
524991,1
60333,2
390353,1
407056,1
198897,2
115858,2
530369,7
547736,1
87591,2
536295,2
526559,1
112944,2
14058,1
12912,5
263305,1
390054,1
523687,1
359085,2
275968,3
122279,1
509977,1
339912,1
411986,1
308472,1
368836,2
193626,1
525953,1
291973,5
215396,1
31783,2
455237,1
335814,2
212963,1
303545,2
120223,2
169739,2
554982,2
560589,1
495847,1
286545,6
545612,1
482308,1
394131,2
511855,1
62947,2
476380,2
28964,1
168116,2
194544,2
458006,1
148301,1
243286,2
198176,1
73035,2
25593,2
198704,1
300592,1
473461,1
126894,1
473564,1
412092,7
313585,2
433775,2
265737,2
64759,1
361816,2
236179,1
241214,2
130135,2
579393,3
358738,2
8038,2
239754,6
44871,2
434940,1
461873,2
310155,2
215915,2
449471,7
569624,2
198626,1
78025,1
243864,2
244974,6
271250,3
547864,2
49547,2
512841,1
250485,2
509104,1
527635,2
313515,2
252516,3
400520,1
315534,1
63524,2
2732,5
106853,2
570591,3
352213,2
242280,2
313363,1
33780,2
151759,1
337887,1
261267,7
171126,2
28339,2
394556,1
571472,3
119957,1
307224,6
520846,1
243627,2
310476,1
256021,2
442836,1
450270,2
276325,1
428787,2
117866,2
565760,2
400379,1
391151,1
463048,7
340473,1
400161,2
566054,2
358192,2
129563,2
392595,1
405440,1
473677,2
241560,3
213958,1
14287,1
344778,1
97160,2
140998,2
66903,2
472819,1
73331,5
474492,7
361067,1
453183,1
414706,2
189605,2
230717,2
82702,2
203756,1
579880,6
170318,2
38572,1
255907,2
177349,1
299965,2
230457,2
12265,5
93521,2
207677,1
423020,2
494502,1
255810,2
429439,2
142996,2
37479,2
133847,2
482399,2
309127,5
265418,3
330919,2
416213,1
48405,2
350973,1
452887,1
336155,1
532347,1
163548,2
537290,7
237822,3
15550,2
26067,2
215162,1
508845,1
430002,1
459350,1
535228,1
37683,2
76641,2
9981,1
72086,2
527093,1
234571,1
24960,2
7542,7
307386,2
536483,1
140366,1
563003,2
456734,1
189897,2
516487,1
560065,1
371549,2
533342,2
154102,2
170910,2
42169,2
258336,1
334225,2
192176,1
258422,3
119243,2
377009,2
104016,1
512934,1
293900,2
516822,7
409623,2
106028,2
187193,1
384347,2
290779,6
356236,1
187762,2
54500,2
219363,2
420788,2
500711,2
579775,3
387035,6
163542,2
507149,1
390351,1
28136,2
557652,2
396631,2
121674,1
215871,2
122379,2
183061,2
45973,1
304223,6
565421,2
170382,1
553327,2
48879,2
18249,2
242107,1
175513,1
77246,1
264643,6
528299,2
487735,1
233816,2
202515,1
398926,1
393543,1
225130,2
577993,3
381961,2
335236,2
540869,2
185582,1
336415,1
446735,1
347063,3
226176,6
554313,2
58111,1
400159,2
291740,6
69824,2
167448,1
421224,1
260567,3
142949,2
247284,2
279539,3
51873,1
402196,2
192664,2
412098,7
466835,1
207807,1
69741,1
3097,4
13425,4
71469,2
154510,1
395454,3
542270,7
243379,2
119448,2
472253,2
31058,2
160872,1
365438,2
159512,1
238133,2
423972,2
492707,1
23785,2
163243,2
278243,2
286830,2
77613,2
155584,2
446948,2
402359,5
136321,2
528954,1
300764,2
536870,1
459138,7
79140,1
79963,1
341259,2
181804,1
302595,2
231291,2
548773,2
145792,2
49790,1
218133,1
142610,2
71389,2
138173,2
133909,2
108950,2
105170,2
67926,2
245108,1
269269,1
39317,1
477663,2
507391,7
265110,1
311521,2
566308,2
84006,2
505938,1
183528,2
298216,6
327275,1
291576,3
454490,1
318025,3
459233,1
526152,1
182029,2
417052,1
339283,2
119946,2
1829,7
374532,3
245710,2
437835,1
118592,2
216605,2
340975,1
108388,2
258140,2
338553,1
555599,2
309484,1
136836,2
544606,2
186386,1
41571,2
527866,1
296108,1
484304,2
579385,6
25797,2
112585,2
54611,1
203443,2
542461,1
109371,2
305701,6
464433,1
244662,5
301008,1
516245,1
417639,2
142445,1
450474,1
182499,2
336763,3
59483,2
432111,1
74698,2
479798,2
355654,2
365766,2
279838,2
7836,7
287682,6
163214,1
148738,2
438762,2
483044,2
466830,2
89148,1
270078,2
467839,2
461954,2
521960,1
74326,2
195127,1
492109,2
302433,2
40418,2
236469,1
115320,2
466046,7
273213,3
470581,2
299248,2
265093,6
466479,1
437384,1
414174,1
493822,1
129141,2
489984,1
294128,3
323389,3
482761,2
406985,3
312042,1
515033,1
20522,2
393023,1
480415,1
291522,2
405989,2
447719,1
529968,1
193505,1
433761,1
349554,2
24455,2
508745,2
109010,2
361026,1
570630,2
501273,2
59735,2
187476,1
110013,2
478402,2
244447,6
535103,2
291886,1
535223,1
513772,1
47267,2
253802,6
172634,2
315397,2
161179,2
537750,1
394971,2
396577,1
362013,5
497714,1
478708,1
85714,2
427442,2
255773,2
123112,1
192216,1
85916,2
18605,2
433481,1
168649,1
39055,2
237427,7
367028,1
491075,1
330108,1
162267,2
364742,7
549980,1
173446,1
409672,2
386838,2
150142,1
292224,6
489629,7
23175,1
571619,3
274239,1
306175,6
378876,1
246059,3
332579,1
413129,2
206137,1
358420,2
197543,1
354578,1
328921,3
191592,1
410374,5
314778,2
415342,1
307201,3
549437,2
204534,1
562228,2
76591,1
390897,6
447395,2
421091,1
377748,3
298918,3
295532,6
214334,7
462,2
258633,2
359063,2
372423,1
119899,2
86637,2
218785,2
346741,1
405945,1
283221,1
112044,1
133852,2
26917,2
202378,1
477495,2
517661,1
539453,1
509078,1
134690,1
302988,2
464003,1
390779,2
449854,2
524761,2
220320,1
80645,2
308173,6
511378,1
528342,1
114670,2
315390,2
422750,1
308246,1
90643,1
447411,2
381011,2
218717,2
453330,1
25836,2
535834,1
9307,7
17510,5
114944,2
151625,2
107564,1
59037,1
314296,1
269931,2
105449,2
133928,2
335972,2
528283,2
530542,2
5738,3
57101,1
19696,2
124738,2
369140,1
353364,1
473317,7
10684,2
292129,3
385804,2
343831,2
353851,2
179129,2
364200,7
418187,1
431529,1
529704,1
552945,2
473359,7
327443,2
362158,3
137825,2
72936,2
212903,2
18660,2
278935,3
532164,2
404404,1
269309,1
423184,2
332052,2
416030,2
314317,1
230891,1
355061,2
207162,1
455124,1
13798,3
155677,2
432066,1
538577,1
488010,2
553401,1
298898,6
365494,1
151154,1
24864,2
66953,2
504165,1
332646,1
12179,6
349137,1
88752,2
306961,2
511539,2
15353,2
137875,1
307688,2
72216,1
62290,2
354520,1
561284,2
83289,2
256020,2
519335,2
111826,2
107321,2
46721,1
267369,1
207953,1
282781,2
148507,1
16376,2
75253,2
495423,1
221324,2
455100,1
580992,3
554626,2
396361,2
330026,1
410539,5
138836,2
374653,2
221504,2
535009,7
240455,2
313962,1
67798,1
578722,6
468,1
416931,1
394038,2
444193,1
187546,1
248305,6
512148,1
570101,2
267591,2
83859,1
371882,2
416963,1
482155,2
99929,2
354779,2
87518,2
510515,2
475179,7
147617,1
81375,2
229656,3
244091,1
463249,1
102109,2
40457,1
560698,1
563843,2
298476,2
320925,2
19190,1
535920,1
438143,1
470457,7
91314,2
120288,2
372028,2
266438,1
406737,2
471162,1
401811,1
359146,2
264455,1
90587,2
389088,1
423210,2
303730,6
214986,2
42508,2
364537,1
13295,6
284664,6
196099,2
326225,3
319632,2
350005,3
458065,1
279788,1
46394,2
207586,1
199403,2
348168,3
453347,1
462371,2
5925,7
460635,7
278246,2
565881,2
48532,2
331344,2
376958,2
64638,1
218829,2
448690,1
280205,3
443367,2
543842,2
10203,2
498616,2
527021,1
163911,2
502448,7
369613,2
145583,2
294931,3
84840,2
413472,1
198391,1
2098,1
307145,6
351116,1
495542,1
104413,2
156337,1
415707,1
242536,3
468568,1
376049,2
455056,1
184469,1
367562,1
245628,1
365513,2
357570,2
434516,1
497576,1
460384,1
71848,5
344235,2
561324,1
257350,3
314831,2
147668,1
158124,2
208244,1
252497,3
44319,1
561322,1
159631,2
561188,2
483751,1
92215,1
481457,1
69090,1
337535,1
117387,2
407502,1
109450,2
49771,1
678,2
359112,2
22580,2
61674,1
33147,2
336065,3
242845,2
88729,2
42239,2
80089,1
530444,1
358501,5
510657,1
359704,2
24326,2
510704,1
395834,1
183383,2
414178,7
216143,7
255801,2
346631,1
580079,3
530908,2
142486,2
538023,1
223900,2
538475,7
496265,2
313782,1
178947,1
166016,1
283874,2
260210,7
545222,1
199706,2
75885,2
129172,2
533117,1
